,spread,Mspread,ARMA_resid,ARMA_resid_square
2021-10-08 09:35:00,-16.66837861083488,-1.2246129364489988,-1.1988155933308082,1.4371588268130977
2021-10-08 09:40:00,-16.34496253739405,-0.901196863008174,0.30803594139022006,0.09488614118815909
2021-10-08 09:45:00,-16.204962537394053,-0.7611968630081734,0.196875607390389,0.0387600047853346
2021-10-08 09:50:00,-15.73837861083488,-0.2946129364489991,0.5033565241474609,0.2533677904018134
2021-10-08 09:55:00,-15.691794684275713,-0.2480290098898337,0.1530129847836339,0.02341297351239658
2021-10-08 10:00:00,-15.891794684275716,-0.4480290098898365,-0.16870838946769517,0.02846252067678352
2021-10-08 10:05:00,-15.668378610834878,-0.2246129364489988,0.18386108599023354,0.03380489894150805
2021-10-08 10:10:00,-15.648378610834882,-0.2046129364490028,0.05811696508045425,0.003377581630162738
2021-10-08 10:15:00,-15.441794684275713,0.0019709901101663267,0.217754074867352,0.04741683712133633
2021-10-08 10:20:00,-15.631794684275713,-0.1880290098898314,-0.14286295178819744,0.020409822993636827
2021-10-08 10:25:00,-15.62204290459821,-0.17827723021233055,-0.022264331181392816,0.0004957004429547404
2021-10-08 10:30:00,-15.868626831157371,-0.4248611567714917,-0.2525367687199658,0.06377481955552149
2021-10-08 10:35:00,-15.772042904598207,-0.32827723021232913,0.03913909152184886,0.0015318684851556611
2021-10-08 10:40:00,-15.588626831157374,-0.1448611567714977,0.18955985664367075,0.03593293925076901
2021-10-08 10:45:00,-15.651794684275716,-0.20802900988983453,-0.023218784907038076,0.0005391119725592991
2021-10-08 10:50:00,-15.521794684275713,-0.07802900988983197,0.12361614539235782,0.015280951401664548
2021-10-08 10:55:00,-15.381794684275713,0.0619709901101686,0.16624412537642613,0.02763710922217289
2021-10-08 11:00:00,-15.381794684275713,0.0619709901101686,0.036490887130529795,0.001331584843573065
2021-10-08 11:05:00,-15.411794684275712,0.03197099011016746,-0.021471377995834623,0.00046102007304001124
2021-10-08 11:10:00,-15.37837861083488,0.06538706355100032,0.029226425430313688,0.0008541839434336866
2021-10-08 11:15:00,-15.388378610834875,0.055387063551002313,-0.003011022701063293,9.066257706318488e-06
2021-10-08 11:20:00,-15.47837861083488,-0.0346129364490011,-0.09003403742862008,0.008106127895698161
2021-10-08 11:25:00,-15.42154646395322,0.02221921043265951,0.03736274022829468,0.0013959743573670295
2021-10-08 11:30:00,-15.42154646395322,0.02221921043265951,0.008415450134214103,7.081980096144417e-05
2021-10-08 13:05:00,-15.441546463953214,0.002219210432663488,-0.017822789552457724,0.0003176518274311962
2021-10-08 13:10:00,-15.451546463953221,-0.007780789567341628,-0.013628689179746564,0.00018574116875814107
2021-10-08 13:15:00,-15.461546463953221,-0.017780789567339642,-0.012800581021978116,0.0001638548745002263
2021-10-08 13:20:00,-15.514962537394053,-0.07119686300817563,-0.0561139291008848,0.003148773039139126
2021-10-08 13:25:00,-15.484962537394054,-0.04119686300817449,0.01756342479128526,0.0003084738903991337
2021-10-08 13:30:00,-15.371546463953214,0.07221921043266377,0.11708442344319925,0.013708762213026386
2021-10-08 13:35:00,-15.58837861083488,-0.14461293644900053,-0.19085772842665888,0.036426672500184276
2021-10-08 13:40:00,-15.524962537394051,-0.08119686300817364,0.0213857352470207,0.00045734967205566347
2021-10-08 13:45:00,-15.54837861083488,-0.10461293644900138,-0.019226941581551096,0.00036967528258037856
2021-10-08 13:50:00,-15.54837861083488,-0.10461293644900138,-0.004740379522842897,2.247119802058825e-05
2021-10-08 13:55:00,-15.508378610834882,-0.06461293644900222,0.038381523980537374,0.0014731413830685654
2021-10-08 14:00:00,-15.665210757716553,-0.22144508333067134,-0.1488547666331026,0.022157741549395434
2021-10-08 14:05:00,-15.575210757716546,-0.13144508333066796,0.056439556758300535,0.0031854235670734274
2021-10-08 14:10:00,-15.465210757716546,-0.021445083330668524,0.12136279614650969,0.014728928288499267
2021-10-08 14:15:00,-15.528626831157375,-0.08486115677149543,-0.0372290154481454,0.0013859995912382489
2021-10-08 14:20:00,-15.548626831157376,-0.10486115677149854,-0.028470298157256047,0.0008105578771630571
2021-10-08 14:25:00,-15.45521075771655,-0.011445083330670514,0.08668183917760656,0.0075137412432124484
2021-10-08 14:30:00,-15.52521075771655,-0.0814450833306708,-0.051211071680816234,0.0026225738626976984
2021-10-08 14:35:00,-15.405210757716546,0.03855491666933375,0.10854239261779369,0.011781450995195274
2021-10-08 14:40:00,-15.438626831157372,0.0051388432285079935,-0.009537447496085663,9.096290474059069e-05
2021-10-08 14:45:00,-15.468626831157373,-0.024861156771493143,-0.03182105795321721,0.0010125797292620084
2021-10-08 14:50:00,-15.468626831157373,-0.024861156771493143,-0.006850456270359406,4.692875111210651e-05
2021-10-08 14:55:00,-15.548626831157376,-0.10486115677149854,-0.08146920649147352,0.0066372316063503505
2021-10-08 15:00:00,-15.401794684275716,0.041970990110165474,0.12867646721728002,0.01655763321551974
2021-10-11 09:35:00,-15.159371492124867,0.2843941822610105,0.2706666513551745,0.07326043615582357
2021-10-11 09:40:00,-14.97937149212487,0.4643941822610103,0.24067881432315616,0.057926291664000276
2021-10-11 09:45:00,-15.019619712447364,0.424145961938514,0.015331338740579126,0.00023504994757838233
2021-10-11 09:50:00,-14.965955418684034,0.4778102557018471,0.06037588473983513,0.0036452474581178565
2021-10-11 09:55:00,-14.715707198361542,0.7280584760243372,0.2670734897914293,0.07132824894937269
2021-10-11 10:00:00,-14.892291124920712,0.5514745494651692,-0.11331936952909771,0.0128412795104722
2021-10-11 10:05:00,-14.998875051479876,0.4448906229060015,-0.12663268162707264,0.01603583605606354
2021-10-11 10:10:00,-15.075707198361542,0.3680584760243377,-0.1005571769908975,0.010111745844378685
2021-10-11 10:15:00,-15.142291124920712,0.3014745494651692,-0.0852714830249659,0.007271225817277047
2021-10-11 10:20:00,-14.96229112492071,0.4814745494651689,0.16410229085911798,0.026929561865210557
2021-10-11 10:25:00,-15.265707198361547,0.1780584760243329,-0.2642096584412784,0.069806743613657
2021-10-11 10:30:00,-15.235707198361544,0.20805847602433405,-0.02539418466103771,0.000644864614598883
2021-10-11 10:35:00,-15.265707198361547,0.1780584760243329,-0.03370143171476739,0.0011357864996251292
2021-10-11 10:40:00,-15.232291124920714,0.21147454946516572,0.02769719736299686,0.0007671347417648003
2021-10-11 10:45:00,-15.222291124920707,0.22147454946517087,0.017765813634997962,0.0003156241341134795
2021-10-11 10:50:00,-15.118875051479876,0.32489062290600396,0.10911737479856151,0.011906601482929748
2021-10-11 10:55:00,-15.132291124920714,0.3114745494651672,0.012755019975173587,0.0001626905345670772
2021-10-11 11:00:00,-15.125707198361544,0.31805847602433346,0.011886997722420856,0.00014130071485283862
2021-10-11 11:05:00,-15.085707198361547,0.3580584760243326,0.045165872624571723,0.0020399560499390376
2021-10-11 11:10:00,-15.062291124920714,0.38147454946516746,0.0360565961183556,0.0013000781236422161
2021-10-11 11:15:00,-15.022291124920715,0.4214745494651666,0.05085478363087548,0.0025862090181431605
2021-10-11 11:20:00,-15.189123271802373,0.25464240258350657,-0.1524853643246366,0.02325178633321716
2021-10-11 11:25:00,-15.169123271802368,0.2746424025835097,-0.010737211851769235,0.00011528771834977372
2021-10-11 11:30:00,-15.222539345243206,0.2212263291426737,-0.05345460572615701,0.002857394873338898
2021-10-11 13:05:00,-15.032539345243206,0.4112263291426714,0.18035117832849618,0.03252654752447703
2021-10-11 13:10:00,-14.982539345243206,0.4612263291426757,0.09217608236355812,0.00849643015989345
2021-10-11 13:15:00,-14.895707198361542,0.5480584760243374,0.11038486935010905,0.012184819381440644
2021-10-11 13:20:00,-15.059123271802369,0.3846424025835091,-0.13528167405231817,0.018301131334397654
2021-10-11 13:25:00,-15.179123271802375,0.2646424025835046,-0.14604520596206955,0.021329202184503314
2021-10-11 13:30:00,-15.165707198361545,0.2780584760243343,-0.01585752756270542,0.0002514611804019621
2021-10-11 13:35:00,-15.035707198361544,0.4080584760243369,0.12888389377879922,0.0166110580755848
2021-10-11 13:40:00,-15.035707198361544,0.4080584760243369,0.031060715446387777,0.0009647680440414723
2021-10-11 13:45:00,-15.095707198361545,0.3480584760243346,-0.05002051292997728,0.002502051713778024
2021-10-11 13:50:00,-15.025707198361545,0.4180584760243349,0.06205179736390126,0.0038504255560906637
2021-10-11 13:55:00,-15.045707198361548,0.39805847602433175,-0.0032660943699554523,1.0667372433454703e-05
